claim_id,experiment_id,run_id,seed,variant,world_count,route_length,metric_name,metric_value,source_artifact,budget_ratio,cue_count,corruption_rate,probe_type,aggregation_note
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_rollout_no_context,32,8,suffix_route_composition_accuracy,0.06770833333333333,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_rollout_no_context,32,8,first_step_context_conflict_accuracy,0.03125,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_rollout_no_context,32,8,retention_after_sequential_worlds,0.033854166666666664,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transformer_sequence_context,32,8,transition_accuracy,0.016276041666666668,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transformer_sequence_context,32,8,seen_route_composition_accuracy,0.6041666666666666,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transformer_sequence_context,32,8,suffix_route_composition_accuracy,0.140625,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transformer_sequence_context,32,8,first_step_context_conflict_accuracy,0.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transformer_sequence_context,32,8,retention_after_sequential_worlds,0.3723958333333333,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_context,32,8,transition_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_context,32,8,seen_route_composition_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_context,32,8,suffix_route_composition_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_context,32,8,first_step_context_conflict_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_context,32,8,retention_after_sequential_worlds,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_no_context,32,8,transition_accuracy,0.87890625,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_no_context,32,8,seen_route_composition_accuracy,0.03125,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_no_context,32,8,suffix_route_composition_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_no_context,32,8,first_step_context_conflict_accuracy,0.03125,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_no_context,32,8,retention_after_sequential_worlds,0.515625,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_replay_context,32,8,transition_accuracy,0.014322916666666666,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_replay_context,32,8,seen_route_composition_accuracy,0.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_replay_context,32,8,suffix_route_composition_accuracy,0.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_replay_context,32,8,first_step_context_conflict_accuracy,0.0078125,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_replay_context,32,8,retention_after_sequential_worlds,0.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_world_heads_context,32,8,transition_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_world_heads_context,32,8,seen_route_composition_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_world_heads_context,32,8,suffix_route_composition_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_world_heads_context,32,8,first_step_context_conflict_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_world_heads_context,32,8,retention_after_sequential_worlds,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_endpoint_context,32,12,transition_accuracy,0.024088541666666668,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_endpoint_context,32,12,seen_route_composition_accuracy,0.9921875,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_endpoint_context,32,12,suffix_route_composition_accuracy,0.4036458333333333,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_endpoint_context,32,12,first_step_context_conflict_accuracy,0.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_endpoint_context,32,12,retention_after_sequential_worlds,0.6979166666666666,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_endpoint_no_context,32,12,transition_accuracy,0.0008680555555555555,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_endpoint_no_context,32,12,seen_route_composition_accuracy,0.03125,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_endpoint_no_context,32,12,suffix_route_composition_accuracy,0.017447916666666667,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_endpoint_no_context,32,12,first_step_context_conflict_accuracy,0.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_endpoint_no_context,32,12,retention_after_sequential_worlds,0.024348958333333334,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_rollout_context,32,12,transition_accuracy,0.5227864583333334,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_rollout_context,32,12,seen_route_composition_accuracy,0.0546875,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_rollout_context,32,12,suffix_route_composition_accuracy,0.09036458333333333,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_rollout_context,32,12,first_step_context_conflict_accuracy,0.84375,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_rollout_context,32,12,retention_after_sequential_worlds,0.07252604166666667,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_rollout_no_context,32,12,transition_accuracy,0.5284288194444444,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_rollout_no_context,32,12,seen_route_composition_accuracy,0.0026041666666666665,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_rollout_no_context,32,12,suffix_route_composition_accuracy,0.07369791666666667,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_rollout_no_context,32,12,first_step_context_conflict_accuracy,0.03125,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_gru_rollout_no_context,32,12,retention_after_sequential_worlds,0.03815104166666667,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transformer_sequence_context,32,12,transition_accuracy,0.006293402777777778,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transformer_sequence_context,32,12,seen_route_composition_accuracy,0.5494791666666666,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transformer_sequence_context,32,12,suffix_route_composition_accuracy,0.12005208333333334,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transformer_sequence_context,32,12,first_step_context_conflict_accuracy,0.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transformer_sequence_context,32,12,retention_after_sequential_worlds,0.33476562499999996,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_context,32,12,transition_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_context,32,12,seen_route_composition_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_context,32,12,suffix_route_composition_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_context,32,12,first_step_context_conflict_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_context,32,12,retention_after_sequential_worlds,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_no_context,32,12,transition_accuracy,0.9192708333333334,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_no_context,32,12,seen_route_composition_accuracy,0.03125,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_no_context,32,12,suffix_route_composition_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_no_context,32,12,first_step_context_conflict_accuracy,0.03125,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_no_context,32,12,retention_after_sequential_worlds,0.515625,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_replay_context,32,12,transition_accuracy,0.011501736111111112,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_replay_context,32,12,seen_route_composition_accuracy,0.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_replay_context,32,12,suffix_route_composition_accuracy,0.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_replay_context,32,12,first_step_context_conflict_accuracy,0.0026041666666666665,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_replay_context,32,12,retention_after_sequential_worlds,0.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_world_heads_context,32,12,transition_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_world_heads_context,32,12,seen_route_composition_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_world_heads_context,32,12,suffix_route_composition_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_world_heads_context,32,12,first_step_context_conflict_accuracy,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,2,neural_transition_mlp_world_heads_context,32,12,retention_after_sequential_worlds,1.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_endpoint_context,2,4,transition_accuracy,0.041666666666666664,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_endpoint_context,2,4,seen_route_composition_accuracy,0.9583333333333334,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_endpoint_context,2,4,suffix_route_composition_accuracy,0.2708333333333333,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_endpoint_context,2,4,first_step_context_conflict_accuracy,0.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_endpoint_context,2,4,retention_after_sequential_worlds,0.6145833333333334,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_endpoint_no_context,2,4,transition_accuracy,0.041666666666666664,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_endpoint_no_context,2,4,seen_route_composition_accuracy,0.5,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_endpoint_no_context,2,4,suffix_route_composition_accuracy,0.20833333333333334,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_endpoint_no_context,2,4,first_step_context_conflict_accuracy,0.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_endpoint_no_context,2,4,retention_after_sequential_worlds,0.3541666666666667,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_rollout_context,2,4,transition_accuracy,0.5520833333333334,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_rollout_context,2,4,seen_route_composition_accuracy,0.08333333333333333,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_rollout_context,2,4,suffix_route_composition_accuracy,0.20833333333333334,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_rollout_context,2,4,first_step_context_conflict_accuracy,0.5416666666666666,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_rollout_context,2,4,retention_after_sequential_worlds,0.14583333333333334,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_rollout_no_context,2,4,transition_accuracy,0.5104166666666666,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_rollout_no_context,2,4,seen_route_composition_accuracy,0.08333333333333333,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_rollout_no_context,2,4,suffix_route_composition_accuracy,0.20833333333333334,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_rollout_no_context,2,4,first_step_context_conflict_accuracy,0.375,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_gru_rollout_no_context,2,4,retention_after_sequential_worlds,0.14583333333333334,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_transformer_sequence_context,2,4,transition_accuracy,0.03125,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_transformer_sequence_context,2,4,seen_route_composition_accuracy,0.7916666666666666,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,seen_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_transformer_sequence_context,2,4,suffix_route_composition_accuracy,0.14583333333333334,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,suffix_route,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_transformer_sequence_context,2,4,first_step_context_conflict_accuracy,0.0,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,first_step_context_conflict,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_transformer_sequence_context,2,4,retention_after_sequential_worlds,0.46875,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,retention,direct seed-level row from Exp15 seed_metrics
C12,Exp15,exp15_full_20260508_092811,3,neural_transition_mlp_context,2,4,transition_accuracy,0.40625,experiments/experiment15_neural_baseline_comparator/analysis/exp15_full_20260508_092811/exp15_seed_metrics.csv,,,,transition,direct seed-level row from Exp15 seed_metrics
