experiment_name,analysis_id,schema_version,phase,seed,world_count,route_length,routes_per_world,modes,node_count,total_transitions,variant,variant_family,variant_description,is_oracle_baseline,capacity_condition,capacity_used,context_slots,capacity_ratio,evictions,hash_collisions,conflicting_keys,replay_refresh,parameter_isolation,recurrent_eval,structural_plasticity,route_table_accuracy_all,route_table_correct_all,route_table_total_all,composition_accuracy_seen_routes,composition_correct_seen_routes,composition_total_seen_routes,composition_accuracy_suffix_routes,composition_correct_suffix_routes,composition_total_suffix_routes,first_step_context_accuracy,first_step_context_correct,first_step_context_total,suffix_generalization_gap,route_table_composition_gap_seen,route_table_composition_gap_suffix,retention_world,world_age_from_end
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,8,12,24,4,2349,2304,baseline_superposition_hash_slots_4,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,2208,4.0,,,96.0,,,,,,0.9583333333333334,2208,2304,0.5,96,192,1.0,1920,1920,0.5,96.0,192.0,-0.5,0.45833333333333337,-0.04166666666666663,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,8,12,24,4,2349,2304,baseline_superposition_hash_slots_2,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,2160,2.0,,,144.0,,,,,,0.9375,2160,2304,0.25,48,192,1.0,1920,1920,0.25,48.0,192.0,-0.75,0.6875,-0.0625,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,8,12,24,4,2349,2304,baseline_superposition_hash_slots_1,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,2136,1.0,,,168.0,,,,,,0.9270833333333334,2136,2304,0.125,24,192,1.0,1920,1920,0.125,24.0,192.0,-0.875,0.8020833333333334,-0.07291666666666663,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,8,16,24,4,3117,3072,exp13_2_cirm_full,context_indexed_route_memory,Context-indexed structural route memory with recurrent composition.,False,none,3072,,,,,,,,True,True,1.0,3072,3072,1.0,192,192,1.0,2688,2688,1.0,192.0,192.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,8,16,24,4,3117,3072,exp13_2_cirm_no_recurrence_at_eval,context_indexed_route_memory,CIRM route table with recurrent traversal disabled at evaluation.,False,none,3072,,,,,,,,False,True,1.0,3072,3072,0.0,0,192,0.0,0,2688,1.0,192.0,192.0,0.0,1.0,1.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,8,16,24,4,3117,3072,exp13_2_cirm_no_structural_plasticity,context_indexed_route_memory,CIRM ablation with no structural route storage.,False,none,0,,,,,,,,True,False,0.0,0,3072,0.0,0,192,0.0,0,2688,0.0,0.0,192.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,8,16,24,4,3117,3072,baseline_shared_transition_table,shared_lookup,No-context transition lookup keyed only by source node and mode; conflicts resolved by majority vote.,False,none,2904,,,,,24.0,,,,,0.9453125,2904,3072,0.125,24,192,1.0,2688,2688,0.125,24.0,192.0,-0.875,0.8203125,-0.0546875,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,8,16,24,4,3117,3072,baseline_context_gated_transition_table,context_gated_lookup,"Explicit context/world-gated lookup table keyed by world, source node, and mode.",True,none,3072,,,,,,,,,,1.0,3072,3072,1.0,192,192,1.0,2688,2688,1.0,192.0,192.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,8,16,24,4,3117,3072,baseline_route_endpoint_memorizer,whole_route_memorizer,Memorizes whole seen routes; does not store reusable one-step transitions.,False,none,192,,,,,,,,,,0.0,0,3072,1.0,192,192,0.0,0,2688,0.0,0.0,192.0,1.0,-1.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,8,16,24,4,3117,3072,baseline_recurrent_non_plastic_rule,recurrent_non_plastic,Recurrent execution with a fixed deterministic hash rule and no stored route structure.,False,none,0,,,,,,,,,,0.0009765625,3,3072,0.0,0,192,0.0003720238095238095,1,2688,0.0,0.0,192.0,-0.0003720238095238095,0.0009765625,0.0006045386904761905,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,8,16,24,4,3117,3072,baseline_superposition_hash_slots_8,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,3072,8.0,,,0.0,,,,,,1.0,3072,3072,1.0,192,192,1.0,2688,2688,1.0,192.0,192.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,8,16,24,4,3117,3072,baseline_superposition_hash_slots_4,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,2976,4.0,,,96.0,,,,,,0.96875,2976,3072,0.5,96,192,1.0,2688,2688,0.5,96.0,192.0,-0.5,0.46875,-0.03125,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,8,16,24,4,3117,3072,baseline_superposition_hash_slots_2,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,2928,2.0,,,144.0,,,,,,0.953125,2928,3072,0.25,48,192,1.0,2688,2688,0.25,48.0,192.0,-0.75,0.703125,-0.046875,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,8,16,24,4,3117,3072,baseline_superposition_hash_slots_1,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,2904,1.0,,,168.0,,,,,,0.9453125,2904,3072,0.125,24,192,1.0,2688,2688,0.125,24.0,192.0,-0.875,0.8203125,-0.0546875,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,4,24,4,1581,1536,exp13_2_cirm_full,context_indexed_route_memory,Context-indexed structural route memory with recurrent composition.,False,none,1536,,,,,,,,True,True,1.0,1536,1536,1.0,384,384,1.0,768,768,1.0,384.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,4,24,4,1581,1536,exp13_2_cirm_no_recurrence_at_eval,context_indexed_route_memory,CIRM route table with recurrent traversal disabled at evaluation.,False,none,1536,,,,,,,,False,True,1.0,1536,1536,0.0,0,384,0.0,0,768,1.0,384.0,384.0,0.0,1.0,1.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,4,24,4,1581,1536,exp13_2_cirm_no_structural_plasticity,context_indexed_route_memory,CIRM ablation with no structural route storage.,False,none,0,,,,,,,,True,False,0.0,0,1536,0.0,0,384,0.0,0,768,0.0,0.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,4,24,4,1581,1536,baseline_shared_transition_table,shared_lookup,No-context transition lookup keyed only by source node and mode; conflicts resolved by majority vote.,False,none,1176,,,,,24.0,,,,,0.765625,1176,1536,0.0625,24,384,1.0,768,768,0.0625,24.0,384.0,-0.9375,0.703125,-0.234375,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,4,24,4,1581,1536,baseline_context_gated_transition_table,context_gated_lookup,"Explicit context/world-gated lookup table keyed by world, source node, and mode.",True,none,1536,,,,,,,,,,1.0,1536,1536,1.0,384,384,1.0,768,768,1.0,384.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,4,24,4,1581,1536,baseline_route_endpoint_memorizer,whole_route_memorizer,Memorizes whole seen routes; does not store reusable one-step transitions.,False,none,384,,,,,,,,,,0.0,0,1536,1.0,384,384,0.0,0,768,0.0,0.0,384.0,1.0,-1.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,4,24,4,1581,1536,baseline_recurrent_non_plastic_rule,recurrent_non_plastic,Recurrent execution with a fixed deterministic hash rule and no stored route structure.,False,none,0,,,,,,,,,,0.0006510416666666666,1,1536,0.0,0,384,0.0026041666666666665,2,768,0.0,0.0,384.0,-0.0026041666666666665,0.0006510416666666666,-0.001953125,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,4,24,4,1581,1536,baseline_superposition_hash_slots_16,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,1536,16.0,,,0.0,,,,,,1.0,1536,1536,1.0,384,384,1.0,768,768,1.0,384.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,4,24,4,1581,1536,baseline_superposition_hash_slots_8,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,1344,8.0,,,192.0,,,,,,0.875,1344,1536,0.5,192,384,1.0,768,768,0.5,192.0,384.0,-0.5,0.375,-0.125,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,4,24,4,1581,1536,baseline_superposition_hash_slots_4,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,1248,4.0,,,288.0,,,,,,0.8125,1248,1536,0.25,96,384,1.0,768,768,0.25,96.0,384.0,-0.75,0.5625,-0.1875,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,4,24,4,1581,1536,baseline_superposition_hash_slots_2,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,1200,2.0,,,336.0,,,,,,0.78125,1200,1536,0.125,48,384,1.0,768,768,0.125,48.0,384.0,-0.875,0.65625,-0.21875,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,8,24,4,3117,3072,exp13_2_cirm_full,context_indexed_route_memory,Context-indexed structural route memory with recurrent composition.,False,none,3072,,,,,,,,True,True,1.0,3072,3072,1.0,384,384,1.0,2304,2304,1.0,384.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,8,24,4,3117,3072,exp13_2_cirm_no_recurrence_at_eval,context_indexed_route_memory,CIRM route table with recurrent traversal disabled at evaluation.,False,none,3072,,,,,,,,False,True,1.0,3072,3072,0.0,0,384,0.0,0,2304,1.0,384.0,384.0,0.0,1.0,1.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,8,24,4,3117,3072,exp13_2_cirm_no_structural_plasticity,context_indexed_route_memory,CIRM ablation with no structural route storage.,False,none,0,,,,,,,,True,False,0.0,0,3072,0.0,0,384,0.0,0,2304,0.0,0.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,8,24,4,3117,3072,baseline_shared_transition_table,shared_lookup,No-context transition lookup keyed only by source node and mode; conflicts resolved by majority vote.,False,none,2712,,,,,24.0,,,,,0.8828125,2712,3072,0.0625,24,384,1.0,2304,2304,0.0625,24.0,384.0,-0.9375,0.8203125,-0.1171875,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,8,24,4,3117,3072,baseline_context_gated_transition_table,context_gated_lookup,"Explicit context/world-gated lookup table keyed by world, source node, and mode.",True,none,3072,,,,,,,,,,1.0,3072,3072,1.0,384,384,1.0,2304,2304,1.0,384.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,8,24,4,3117,3072,baseline_route_endpoint_memorizer,whole_route_memorizer,Memorizes whole seen routes; does not store reusable one-step transitions.,False,none,384,,,,,,,,,,0.0,0,3072,1.0,384,384,0.0,0,2304,0.0,0.0,384.0,1.0,-1.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,8,24,4,3117,3072,baseline_recurrent_non_plastic_rule,recurrent_non_plastic,Recurrent execution with a fixed deterministic hash rule and no stored route structure.,False,none,0,,,,,,,,,,0.0003255208333333333,1,3072,0.0,0,384,0.0,0,2304,0.0,0.0,384.0,0.0,0.0003255208333333333,0.0003255208333333333,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,8,24,4,3117,3072,baseline_superposition_hash_slots_16,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,3072,16.0,,,0.0,,,,,,1.0,3072,3072,1.0,384,384,1.0,2304,2304,1.0,384.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,8,24,4,3117,3072,baseline_superposition_hash_slots_8,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,2880,8.0,,,192.0,,,,,,0.9375,2880,3072,0.5,192,384,1.0,2304,2304,0.5,192.0,384.0,-0.5,0.4375,-0.0625,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,8,24,4,3117,3072,baseline_superposition_hash_slots_4,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,2784,4.0,,,288.0,,,,,,0.90625,2784,3072,0.25,96,384,1.0,2304,2304,0.25,96.0,384.0,-0.75,0.65625,-0.09375,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,8,24,4,3117,3072,baseline_superposition_hash_slots_2,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,2736,2.0,,,336.0,,,,,,0.890625,2736,3072,0.125,48,384,1.0,2304,2304,0.125,48.0,384.0,-0.875,0.765625,-0.109375,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,12,24,4,4653,4608,exp13_2_cirm_full,context_indexed_route_memory,Context-indexed structural route memory with recurrent composition.,False,none,4608,,,,,,,,True,True,1.0,4608,4608,1.0,384,384,1.0,3840,3840,1.0,384.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,12,24,4,4653,4608,exp13_2_cirm_no_recurrence_at_eval,context_indexed_route_memory,CIRM route table with recurrent traversal disabled at evaluation.,False,none,4608,,,,,,,,False,True,1.0,4608,4608,0.0,0,384,0.0,0,3840,1.0,384.0,384.0,0.0,1.0,1.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,12,24,4,4653,4608,exp13_2_cirm_no_structural_plasticity,context_indexed_route_memory,CIRM ablation with no structural route storage.,False,none,0,,,,,,,,True,False,0.0,0,4608,0.0,0,384,0.0,0,3840,0.0,0.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,12,24,4,4653,4608,baseline_shared_transition_table,shared_lookup,No-context transition lookup keyed only by source node and mode; conflicts resolved by majority vote.,False,none,4248,,,,,24.0,,,,,0.921875,4248,4608,0.0625,24,384,1.0,3840,3840,0.0625,24.0,384.0,-0.9375,0.859375,-0.078125,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,12,24,4,4653,4608,baseline_context_gated_transition_table,context_gated_lookup,"Explicit context/world-gated lookup table keyed by world, source node, and mode.",True,none,4608,,,,,,,,,,1.0,4608,4608,1.0,384,384,1.0,3840,3840,1.0,384.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,12,24,4,4653,4608,baseline_route_endpoint_memorizer,whole_route_memorizer,Memorizes whole seen routes; does not store reusable one-step transitions.,False,none,384,,,,,,,,,,0.0,0,4608,1.0,384,384,0.0,0,3840,0.0,0.0,384.0,1.0,-1.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,12,24,4,4653,4608,baseline_recurrent_non_plastic_rule,recurrent_non_plastic,Recurrent execution with a fixed deterministic hash rule and no stored route structure.,False,none,0,,,,,,,,,,0.0006510416666666666,3,4608,0.0026041666666666665,1,384,0.0,0,3840,0.0026041666666666665,1.0,384.0,0.0026041666666666665,-0.001953125,0.0006510416666666666,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,12,24,4,4653,4608,baseline_superposition_hash_slots_16,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,4608,16.0,,,0.0,,,,,,1.0,4608,4608,1.0,384,384,1.0,3840,3840,1.0,384.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,12,24,4,4653,4608,baseline_superposition_hash_slots_8,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,4416,8.0,,,192.0,,,,,,0.9583333333333334,4416,4608,0.5,192,384,1.0,3840,3840,0.5,192.0,384.0,-0.5,0.45833333333333337,-0.04166666666666663,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,12,24,4,4653,4608,baseline_superposition_hash_slots_4,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,4320,4.0,,,288.0,,,,,,0.9375,4320,4608,0.25,96,384,1.0,3840,3840,0.25,96.0,384.0,-0.75,0.6875,-0.0625,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,12,24,4,4653,4608,baseline_superposition_hash_slots_2,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,4272,2.0,,,336.0,,,,,,0.9270833333333334,4272,4608,0.125,48,384,1.0,3840,3840,0.125,48.0,384.0,-0.875,0.8020833333333334,-0.07291666666666663,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,16,24,4,6189,6144,exp13_2_cirm_full,context_indexed_route_memory,Context-indexed structural route memory with recurrent composition.,False,none,6144,,,,,,,,True,True,1.0,6144,6144,1.0,384,384,1.0,5376,5376,1.0,384.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,16,24,4,6189,6144,exp13_2_cirm_no_recurrence_at_eval,context_indexed_route_memory,CIRM route table with recurrent traversal disabled at evaluation.,False,none,6144,,,,,,,,False,True,1.0,6144,6144,0.0,0,384,0.0,0,5376,1.0,384.0,384.0,0.0,1.0,1.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,16,24,4,6189,6144,exp13_2_cirm_no_structural_plasticity,context_indexed_route_memory,CIRM ablation with no structural route storage.,False,none,0,,,,,,,,True,False,0.0,0,6144,0.0,0,384,0.0,0,5376,0.0,0.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,16,24,4,6189,6144,baseline_shared_transition_table,shared_lookup,No-context transition lookup keyed only by source node and mode; conflicts resolved by majority vote.,False,none,5784,,,,,24.0,,,,,0.94140625,5784,6144,0.0625,24,384,1.0,5376,5376,0.0625,24.0,384.0,-0.9375,0.87890625,-0.05859375,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,16,24,4,6189,6144,baseline_context_gated_transition_table,context_gated_lookup,"Explicit context/world-gated lookup table keyed by world, source node, and mode.",True,none,6144,,,,,,,,,,1.0,6144,6144,1.0,384,384,1.0,5376,5376,1.0,384.0,384.0,0.0,0.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,16,24,4,6189,6144,baseline_route_endpoint_memorizer,whole_route_memorizer,Memorizes whole seen routes; does not store reusable one-step transitions.,False,none,384,,,,,,,,,,0.0,0,6144,1.0,384,384,0.0,0,5376,0.0,0.0,384.0,1.0,-1.0,0.0,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,16,24,4,6189,6144,baseline_recurrent_non_plastic_rule,recurrent_non_plastic,Recurrent execution with a fixed deterministic hash rule and no stored route structure.,False,none,0,,,,,,,,,,0.0,0,6144,0.0,0,384,0.00018601190476190475,1,5376,0.0,0.0,384.0,-0.00018601190476190475,0.0,-0.00018601190476190475,,
exp13_2_baseline_suite,exp13_2,exp13_2_metrics_v1,baseline_comparison,0,16,16,24,4,6189,6144,baseline_superposition_hash_slots_16,superposition_hash_lookup,Compact context-conditioned table using fewer context slots than worlds; collisions overwrite older entries.,False,none,6144,16.0,,,0.0,,,,,,1.0,6144,6144,1.0,384,384,1.0,5376,5376,1.0,384.0,384.0,0.0,0.0,0.0,,
